"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_449086,hCoV-19/England/NORW-E79D7/2020,Europe / United Kingdom / England,2020-05-04,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449087,hCoV-19/England/NORW-E79E6/2020,Europe / United Kingdom / England,2020-05-05,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449089,hCoV-19/England/NORW-E7D62/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449090,hCoV-19/England/NORW-E7DEA/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449091,hCoV-19/England/NORW-E7DF9/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449092,hCoV-19/England/NORW-E7E05/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449093,hCoV-19/England/NORW-E7E9C/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449094,hCoV-19/England/NORW-E7EAB/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449095,hCoV-19/England/NORW-E7EBA/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449096,hCoV-19/England/NORW-E7F4E/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449097,hCoV-19/England/NORW-E7F5D/2020,Europe / United Kingdom / England,2020-05-06,Quadram Institute Bioscience,COVID-19 Genomics UK (COG-UK) Consortium,"Dave J. Baker, Gemma L. Kay, Alp Aydin, Thanh Le-Viet, Steven Rudder, Ana P. Tedim, Anastasia Kolyva, Maria Diaz, Leonardo de Oliveira Martins, Nabil-Fareed Alikhan, Lizzie Meadows, Rachael Stanley, Ngozi Elumogo, Muhammed Yasir, Nicholas M. Thomson, Alexander J Trotter, Rachel Gilroy, Samuel Bloomfield, Claire Stuart, Andrew Bell, Reenesh Prakash, Samir Dervisevic, Alison E. Mather, John Wain, Mark Webber, Andrew J. Page, Justin O’Grady"
EPI_ISL_449261,hCoV-19/Scotland/EDB3961/2020,Europe / United Kingdom / Scotland,2020-05-03,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449265,hCoV-19/Scotland/EDB3973/2020,Europe / United Kingdom / Scotland,2020-05-03,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449311,hCoV-19/Scotland/EDB4488/2020,Europe / United Kingdom / Scotland,2020-05-05,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449312,hCoV-19/Scotland/EDB4492/2020,Europe / United Kingdom / Scotland,2020-05-05,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449313,hCoV-19/Scotland/EDB4621/2020,Europe / United Kingdom / Scotland,2020-05-06,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449315,hCoV-19/Scotland/EDB4654/2020,Europe / United Kingdom / Scotland,2020-05-08,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449316,hCoV-19/Scotland/EDB4656/2020,Europe / United Kingdom / Scotland,2020-05-08,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449318,hCoV-19/Scotland/EDB4661/2020,Europe / United Kingdom / Scotland,2020-05-08,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449319,hCoV-19/Scotland/EDB4671/2020,Europe / United Kingdom / Scotland,2020-05-08,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449320,hCoV-19/Scotland/EDB4679/2020,Europe / United Kingdom / Scotland,2020-05-08,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449321,hCoV-19/Scotland/EDB4682/2020,Europe / United Kingdom / Scotland,2020-05-09,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449322,hCoV-19/Scotland/EDB4705/2020,Europe / United Kingdom / Scotland,2020-05-09,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_449323,hCoV-19/Scotland/EDB4706/2020,Europe / United Kingdom / Scotland,2020-05-10,"Virology Department, Royal Infirmary of Edinburgh, NHS Lothian / School of Biological Sciences, University of Edinburgh / Institute of Genetics and Molecular Medicine, University of Edinburgh",COVID-19 Genomics UK (COG-UK) Consortium,"McHugh M, Dewar R, Rooke S, Gallagher M, Balcaza C, O’Toole Á, Scher E, Hill V, McCrone JT, Colquhoun R, Yu X, Jackson B, Rambaut A, Williams TC, Templeton K"
EPI_ISL_450746,hCoV-19/Poland/Pom2/2020,Europe / Poland / Pomerania,2020-05-08,"Laboratory of Molecular Biology, Diagnostyka sp. z o.o.",Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Anna Piotrowska-Mietelska, Maciej Kosinski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk"
EPI_ISL_451644,hCoV-19/Poland/Pom3/2020,Europe / Poland / Pomorze,2020-05-02,"Laboratory of Molecular Biology, Diagnostyka sp. z o.o.",Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Anna Piotrowska-Mietelska, Maciej Kosinski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk"
EPI_ISL_451645,hCoV-19/Poland/Pom4/2020,Europe / Poland / Pomorze,2020-05-02,"Laboratory of Molecular Biology, Diagnostyka sp. z o.o.",Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Anna Piotrowska-Mietelska, Maciej Kosinski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk"
EPI_ISL_451653,hCoV-19/Poland/Pom12/2020,Europe / Poland / Pomorze,2020-05-04,"Hematology Laboratory, Section of Molecular Diagnostics,  University Clinical Centre, Medical University of Gdansk",Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Adam Sodol, Aneta Szulc, Krzysztof Lewandowski, Ewa Milosz, Marlena Robakowska, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk"
EPI_ISL_451654,hCoV-19/Poland/Pom13/2020,Europe / Poland / Pomorze,2020-05-04,"Hematology Laboratory, Section of Molecular Diagnostics,  University Clinical Centre, Medical University of Gdansk",Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Adam Sodol, Aneta Szulc, Krzysztof Lewandowski, Ewa Milosz, Marlena Robakowska, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk"
EPI_ISL_451655,hCoV-19/Poland/Sla1/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451656,hCoV-19/Poland/Sla2/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451657,hCoV-19/Poland/Sla3/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451658,hCoV-19/Poland/Sla4/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451659,hCoV-19/Poland/Sla5/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451660,hCoV-19/Poland/Sla6/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451661,hCoV-19/Poland/Sla7/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451662,hCoV-19/Poland/Sla8/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451663,hCoV-19/Poland/Sla9/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_451664,hCoV-19/Poland/Sla10/2020,Europe / Poland / Slask,2020-05-05,State Sanitary Inspectorate,Laboratory of Recombinant Vaccines,"Lukasz Rabalski, Boguslaw Szewczyk, Krystyna Bienkowska-Szewczyk, Jaroslaw Pinkas"
EPI_ISL_452098,hCoV-19/Denmark/ALAB-HH-267/2020,Europe / Denmark,2020-05-09,"Department of Clinical Microbiology, Copenhagen University Hospital, Hvidovre, Kettegaard Alle 30, 2650 Hvidovre.","Albertsen lab, Department of Chemistry and Bioscience, Aalborg University, Denmark",Rasmus Kirkegaard
EPI_ISL_452242,hCoV-19/Sweden/20-51160/2020,Europe / Sweden / Vastra Gotaland,2020-05-04,Wernstedt Medical AB,The Public Health Agency of Sweden,"Eva Sandberg, Anna-Malin Linde, Maria Lind Karlberg, Oskar Karlsson Lindsjo, Olov Svartstrom, Anna Risberg, Theresa Enkirch, Mia Brytting, Karin Tegmark-Wisell"
EPI_ISL_452857,hCoV-19/England/CAMB-1AED57/2020,Europe / United Kingdom / England,2020-05-07,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452858,hCoV-19/England/CAMB-1AED66/2020,Europe / United Kingdom / England,2020-05-09,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452859,hCoV-19/England/CAMB-1AED75/2020,Europe / United Kingdom / England,2020-05-07,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452863,hCoV-19/England/CAMB-1AEDB1/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452864,hCoV-19/England/CAMB-1AEDC0/2020,Europe / United Kingdom / England,2020-05-10,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452865,hCoV-19/England/CAMB-1AEDDF/2020,Europe / United Kingdom / England,2020-05-10,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452866,hCoV-19/England/CAMB-1AEDEE/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452867,hCoV-19/England/CAMB-1AEE54/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452869,hCoV-19/England/CAMB-1AEEBE/2020,Europe / United Kingdom / England,2020-05-10,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452871,hCoV-19/England/CAMB-1AEF15/2020,Europe / United Kingdom / England,2020-05-07,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452872,hCoV-19/England/CAMB-1AFC95/2020,Europe / United Kingdom / England,2020-05-13,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452876,hCoV-19/England/CAMB-1AFD1A/2020,Europe / United Kingdom / England,2020-05-13,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452877,hCoV-19/England/CAMB-1AFD38/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452878,hCoV-19/England/CAMB-1AFD56/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452879,hCoV-19/England/CAMB-1AFD74/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452880,hCoV-19/England/CAMB-1B0138/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
EPI_ISL_452881,hCoV-19/England/CAMB-1B0147/2020,Europe / United Kingdom / England,2020-05-11,"Department of Pathology, University of Cambridge",COVID-19 Genomics UK (COG-UK) Consortium,"Luke W Meredith, M. Estée Török , Myra Hosmillo, William L. Hamilton, Martin D. Curran, Theresa Feltwell, Grant Hall, Anna Yakovleva, Fahad A Khokhar,  Charlotte J. Houldcroft, Laura G Caller, Aminu S. Jahun, Sarah L. Caddy, Ian Goodfellow"
